id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
40282843,Spire Executive Loft/Condo/Pool/Gym,75962828,Danny,,CBD,39.74555,-104.99661,Entire home/apt,200,29,9,2024-03-01,0.22,2,105,3,
40287100,HOT TUB PETS 420 - RiNo Unique Home,9691307,Gretchen & Jim,,Five Points,39.76176,-104.98193,Entire home/apt,71227,1,149,2024-06-24,2.74,10,95,26,2022-BFN-0005756
40310263,"Great Escape from Downtown, Temporary Housing. #4",34676831,Frank,,Baker,39.714,-104.99032,Entire home/apt,46,60,11,2022-09-25,0.20,2,88,0,
40327371,Centrally Located/Peaceful /Luxury/Near DT,311628354,Recardo,,Northeast Park Hill,39.76513,-104.9195,Entire home/apt,186,29,106,2022-09-05,1.93,3,295,0,2019-BFN-0010537
40349910,Private Room in Charming East Denver House (Rm 1),308345149,Willie,,East Colfax,39.74216,-104.90254,Private room,36,29,17,2024-05-31,0.31,3,301,2,
40376405,4:20 Bud And Breakfast,248759624,Kayne,,College View - South Platte,39.66192,-105.01863,Entire home/apt,141,29,72,2024-05-25,1.35,1,244,5,2019-BFN-0011551
40399309,Hip Denver Studio - Skyland Neighborhood,3585963,Moon,,Skyland,39.75604,-104.95734,Entire home/apt,78,3,301,2024-06-23,5.41,1,79,66,2019-BFN-0011148
40428541,K1331 Boutique Carriage House-Private 1 br/1 ba,7153720,Kim,,Lincoln Park,39.73634,-105.00068,Entire home/apt,80,29,13,2024-05-03,0.26,2,137,3,
40472164,Sunnyside Sleepaway 10 Minutes from Downtown,73321665,Niki,,Sunnyside,39.77698,-105.02035,Private room,66,1,177,2024-06-14,3.20,1,3,34,2020-BFN-0001052
40589701,Private Room in Charming East Denver House (Rm 2),308345149,Willie,,East Colfax,39.7435,-104.90099,Private room,35,29,13,2023-12-14,0.24,3,147,2,
40589865,"3 Bed plus Office/Desk, Ranch Style/House/Duplex,",104851502,Norm,,Virginia Village,39.69198,-104.91856,Entire home/apt,,29,69,2023-09-15,1.26,2,134,2,2019-BFN-0002693
40594857,Art Oasis in the City (30 day minimum rental),197937,Tom,,City Park,39.74286,-104.95255,Entire home/apt,84,30,5,2024-05-19,0.10,1,256,2,
40615489,Spacious private suite in prime Denver location!,88815989,Nathan,,Baker,39.71799,-104.99603,Private room,,5,91,2023-10-31,1.64,2,0,6,2019-BFN-0009159
40620914,Downtown Wonderland Walk To Convention and Museums,3651177,Jane,,Civic Center,39.73705,-104.99527,Entire home/apt,500,30,11,2023-10-16,0.23,1,252,1,
40734347,RiNo Studio,316248773,Scott,,Five Points,39.76672,-104.97441,Entire home/apt,142,3,161,2023-10-21,2.97,1,176,13,2019-BFN-0010461
40815722,Stunning Luxury Home by Lake & Bronco's Stadium,6970959,Kim,,West Colfax,39.74419,-105.03289,Entire home/apt,423,3,55,2024-06-27,1.00,1,117,22,2022-BFN-0004898
40841670,Cozy Guest Suite by Wash Park (Private Entrance),317846269,Thiago,,Washington Park West,39.70993,-104.97647,Entire home/apt,88,2,202,2024-06-15,3.68,1,46,42,2019-BFN-0010630
40849574,Penthouse with Astonishing Mountain View’s,290636839,Joey,,University Park,39.67751,-104.95806,Entire home/apt,450,29,0,,,1,87,0,
40890051,Private and Spacious Suite | 10 min from Downtown,52023990,Nick,,West Colfax,39.7433,-105.03627,Entire home/apt,175,3,124,2024-03-18,2.26,1,28,4,2019-BFN-0009844
40939522,Urban Oasis in the Heart of Denver - Private Suite,80287875,Nicolina,,Speer,39.72093,-104.97853,Entire home/apt,163,2,85,2024-06-29,2.55,1,78,27,2021-BFN-0005176
40942166,Modern suite with outdoor patio in the highlands!,318992047,Breydan And Maggie,,Highland,39.7674,-105.00488,Entire home/apt,105,2,111,2024-06-10,2.23,1,8,13,2023-BFN-0043459
40945349,Nights of Rock * RiNo (River North Art District),278696828,Patricia,,Five Points,39.75752,-104.98631,Entire home/apt,147,3,173,2024-06-18,3.20,1,197,35,2019-BFN-0011189
40987547,The Paris Loft & Courtyard,2259717,Maxwell,,Five Points,39.7547,-104.99031,Entire home/apt,265,30,6,2022-01-15,0.13,1,323,0,
41012492,Be My Guest #1: Quiet Luxury Home w/ Massage Chair,3882052,Frederick,,Windsor,39.70083,-104.87382,Private room,60,3,34,2024-06-29,0.66,1,343,7,2019-BFN-0011249
41131976,Hip in Denver | King Bed | Patio | Outdoor Grill,57730109,Franklin,,East Colfax,39.73373,-104.88878,Entire home/apt,135,1,174,2024-06-24,3.22,1,0,42,2022-BFN-0001940
41152357,Jeff Park Elegance • Remodeled • Walk to Stadium,9834932,AirSimplicity,,Jefferson Park,39.7532,-105.0216,Entire home/apt,,29,139,2024-05-28,2.58,11,1,23,2019-BFN-0011853
41179508,"Arts District Historic Home, Walk to Light Rail!",15741985,Heather,,Lincoln Park,39.72906,-105.00025,Entire home/apt,,30,8,2024-06-11,0.15,1,239,7,
41264959,"SW Denver Home, nearby Red Rocks!",29643943,Catherine,,Harvey Park South,39.66052530856242,-105.03812403356555,Entire home/apt,142,2,43,2024-06-27,3.11,1,26,29,2023-BFN-0011737
41274436,"@Jubilee Park Hill - 2-bedroom, 1-bath. Welcome!",370944955,Optima,,Northeast Park Hill,39.76334,-104.92137,Entire home/apt,95,30,10,2023-08-05,0.21,7,139,1,
41318528,"Denver ""Art""BnB",52273751,Malia,,Lincoln Park,39.73226,-105.00146,Entire home/apt,255,1,233,2024-06-22,4.76,3,312,65,2020-BFN-0001289
41347370,Completely Rebuilt Historic Home In Jeff Park,65145576,Robert,,Jefferson Park,39.75129,-105.01777,Entire home/apt,288,2,16,2024-06-23,3.58,1,115,16,2023-BFN-0043473
41352454,"Entire Private Suite - Spacious, Clean and Cozy",13741887,Elise,,Barnum West,39.72053,-105.05103,Entire home/apt,,2,45,2023-11-12,0.85,1,0,11,2020-BFN-0004611
41353091,Avail Feb 2024 Bungalow in theTenn/Berkeley area,9759896,John,,Berkeley,39.77465,-105.0331,Entire home/apt,,30,0,,,3,0,0,
41429286,Denver Proper Rooftop Deck with Mountain Views!,325922153,Steve,,West Colfax,39.73576,-105.03993,Entire home/apt,275,3,61,2024-06-28,1.31,1,129,14,2020-BFN-0004465
41451474,Sonder Zuni | Studio Apartment,219524979,Sonder (Denver),,Highland,39.7611,-105.01438,Entire home/apt,151,1,1010,2024-06-15,19.23,23,364,189,2019-BFN-0010054
41451575,Sonder Zuni | Accessible Studio Apartment,219524979,Sonder (Denver),,Highland,39.75927,-105.01622,Entire home/apt,114,1,87,2024-05-30,1.77,23,300,15,2019-BFN-0010054
41537535,Comfortable & cozy in a great location - 1B/1B,3807039,Josh,,Washington Virginia Vale,39.70644,-104.92931,Private room,87,3,82,2024-06-13,1.52,2,45,14,2019-BFN-0010723
41551568,Luxe City Retreat,52273751,Malia,,Lincoln Park,39.73133,-104.99911,Entire home/apt,133,29,16,2024-03-04,0.34,3,333,1,
41591841,Amazing Renovated Condo The Heart Of Cherry Creek,24157036,Angela,,Cherry Creek,39.72083,-104.95479,Entire home/apt,232,30,6,2021-07-30,0.13,16,181,0,
41645942,"Monthly Furnished Rental, Denver near Downtown",328567451,Antoine,,Baker,39.72105,-104.99356,Entire home/apt,55,30,4,2023-05-26,0.09,5,300,0,
41656158,Urban Escape: Completely Private Sunny Suite,48781999,Gabriela,,Regis,39.78705,-105.04179,Private room,130,1,135,2024-06-23,2.51,1,73,50,2019-BFN-0010423
41720140,City Park gem w/ private large outdoor patio!,329445449,Carleen,,City Park,39.74095,-104.94325,Entire home/apt,88,30,6,2021-04-01,0.12,1,100,0,
41792546,Urban Sanctuary & Roof Deck/City Park/Restaurants,17728984,Glenn,,City Park West,39.74452,-104.96157,Entire home/apt,175,3,107,2024-06-19,2.24,1,130,23,2020-BFN-0000389
41821494,Only Steps to Top Restaurants + Breweries ☆,306086104,Greg,,Highland,39.76822,-105.01333,Private room,317,29,1,2020-03-10,0.02,3,365,0,
41838173,subURBAN Escape (By DTC/Option up to two Bedrooms),74406409,Stephanie,,Hampden South,39.64224654111936,-104.89484284824361,Entire home/apt,105,5,55,2024-05-08,1.03,1,92,6,2020-BFN-0000390
41913036,Beautiful Townhome in Prime Denver Location!,88815989,Nathan,,Baker,39.71853,-104.99614,Entire home/apt,196,5,46,2024-05-29,0.93,2,28,3,2019-BFN-0009159
41976038,"Formal  Mansion,  Downtown Denver Capital Hill dis",332286051,Xavier And Mary,,Capitol Hill,39.7378,-104.98201,Entire home/apt,1106,1,50,2024-06-27,1.04,1,289,14,2020-BFN-0000843
41976040,Sonder Osage | Studio Apartment,219524979,Sonder (Denver),,Highland,39.76277,-105.00564,Entire home/apt,155,1,544,2024-06-12,10.26,23,363,70,2019-BFN-0011403
41976075,Sonder Osage | Superior Two-Bedroom Apartment,219524979,Sonder (Denver),,Highland,39.76271,-105.00601,Entire home/apt,317,1,113,2024-06-15,2.12,23,353,24,2019-BFN-0011403
41982230,Cozy mid-mod style bungalow in central location,134744962,Vicky,,Montclair,39.73521,-104.91843,Entire home/apt,168,3,48,2024-06-18,0.91,1,112,28,2022-BFN-0014138
42045705,Denver So. Park Hill Bungalow duplex,34274795,Alison And Steve,,South Park Hill,39.74179,-104.93442,Entire home/apt,250,30,0,,,5,84,0,
42046990,Denver/Glendale/Cherry Creek - Mid-Century Modern,92058278,Eric,,Washington Virginia Vale,39.71091,-104.92111,Entire home/apt,346,2,124,2024-06-09,2.57,1,151,25,2020-BFN-0002841
42064645,Sonder Osage | One-Bedroom Apartment,219524979,Sonder (Denver),,Highland,39.7617,-105.00394,Entire home/apt,183,1,187,2024-06-10,3.58,23,364,40,2019-BFN-0011403
42090409,Denver Urban Retreat - 3BR Rooftop w/ City Views,130136385,Boutique Boutique,,Civic Center,39.73722415116062,-104.99573148028708,Entire home/apt,780,29,91,2024-06-23,1.71,1,184,27,2021-BFN-0006477
42095197,"Washington Park Carriage House, Private garage",88175647,Jim,,Washington Park,39.71265,-104.97272,Entire home/apt,123,2,253,2024-06-29,5.57,1,102,76,2020-BFN-0000825
42119182,Steampunk Victorian,290230837,Marsa,,Capitol Hill,39.73813,-104.98141,Entire home/apt,75,29,10,2023-01-02,0.19,5,272,0,
42136551,Monthly Furnished Apt in Cap Hill + Free Parking,334314882,Tony,,Capitol Hill,39.7347,-104.97765,Entire home/apt,55,30,17,2024-05-10,0.35,4,285,3,
42138861,"4 Story Dream House in Denver's LoHi with 3,300 SF",30855368,Brian,,Highland,39.76184844970703,-105.00823211669922,Entire home/apt,1456,2,55,2024-06-24,1.14,2,264,13,2019-BFN-0010572
42159807,Downtown RiNo Brand New Modern Condo,294328498,Eva,,Five Points,39.75614,-104.98454,Entire home/apt,248,1,104,2024-06-15,1.95,1,124,32,2020-BFN-0004902
42171778,Denver townhouse in beautiful Cherry Creek,43724964,Dorota,,Cherry Creek,39.71359,-104.94599,Entire home/apt,443,3,6,2024-06-09,0.13,1,61,3,2023-BFN-0014353
42181011,ITS A DEAL I SUN KISSED MODERN HOME NEAR HIGHLANDS,212489443,Brooke,,Regis,39.78514,-105.03091,Entire home/apt,146,29,31,2024-03-30,0.83,2,136,3,2019-BFN-0003458
42252578,"La Veranda cozy, comfy, private entry",335671770,Sonja,,North Park Hill,39.76089,-104.93493,Entire home/apt,95,2,133,2024-06-28,2.50,1,167,41,2020-BFN-0000532
42253485,"Stylish, spacious home near RiNo Arts District",7304978,Dj,,Cole,39.76538,-104.96579,Entire home/apt,281,2,135,2024-06-04,2.56,1,130,29,2020-BFN-0000076
42256611,Cozy Athmar Room A,324680650,Jimmy,,Athmar Park,39.69927,-105.0122,Private room,35,29,24,2024-01-24,0.46,3,132,2,2020-BFN-0001044
42275211,Private Studio in basement fully furnished,335899991,Cristina,,Mar Lee,39.69651,-105.0491,Entire home/apt,58,29,167,2024-06-08,3.14,1,99,15,2021-BFN-0002165
42391185,"Stylish Fantastic Views, Heart of Downtown Denver!",96880315,Inna,,CBD,39.74712,-104.99591,Entire home/apt,,30,0,,,1,0,0,
42405338,Mile High Bungalow,32201807,Matt,,Platt Park,39.68088,-104.98661,Entire home/apt,,30,21,2024-06-04,0.45,1,13,5,
42413097,El Castillo - Downtown Denver Arts District,29217734,Vincent,,Lincoln Park,39.73629,-105.00148,Entire home/apt,597,29,13,2023-08-28,0.57,1,293,5,2022-BFN-0005703
42492604,Monthly Furnished Apt Rental Near Downtown Denver,338377982,Anthony,,Baker,39.7152,-104.98947,Entire home/apt,55,30,14,2024-02-14,0.28,7,296,2,
42493841,Monthly Furnished Apt in Cap Hill + Free Parking!,328567451,Antoine,,Capitol Hill,39.73333,-104.978,Entire home/apt,57,30,12,2024-05-02,0.28,5,266,3,
42503979,Unique Denver Designer home w/ outdoor oasis (3),12645276,Damon,,Athmar Park,39.7025,-105.01892,Entire home/apt,204,1,44,2024-06-28,3.34,3,298,42,2023-BFN-0011046
42539553,Cozy Carriage House w/Prof. Cleaning (W),54861879,Jonathan,,West Highland,39.7586,-105.0301,Entire home/apt,153,5,44,2024-05-30,0.94,3,224,8,2020-BFN-0004712
42560858,Homey Retreat in Northwest Denver,273646206,Tim,,Chaffee Park,39.78719,-105.02083,Entire home/apt,,3,39,2024-01-01,0.84,1,0,3,2020-BFN-0007008
42566519,222 West A Baker Neighborhood,272466914,Paul,,Baker,39.72484,-104.99201,Entire home/apt,58,29,76,2024-06-01,1.44,4,257,7,2019-BFN-0004420
42656807,Private room. His grace is a blessing.,219506731,Victorien,,Gateway - Green Valley Ranch,39.774,-104.76575,Private room,35,29,6,2022-01-07,0.13,16,364,0,2019-BFN-0000998
42711306,The All-Star! Deluxe Penthouse in Heart of Downtow,98259634,Skyline Denver,,CBD,39.74053,-104.99494,Entire home/apt,1567,2,30,2024-06-26,0.61,5,333,11,2021-BFN-0009769
42742007,CUTE 1BR Private Basement Guest Suite+Firepit*DU*,29524506,Ann,,University,39.67338,-104.96756,Entire home/apt,90,2,215,2024-06-23,4.75,1,339,47,2020-BFN-0001447
42763068,Great Home steps from RiNo - 10 beds,17796304,Jeff & Kara,,Five Points,39.75528,-104.98228,Entire home/apt,699,2,88,2024-06-24,1.88,1,73,15,2020-BFN-0002110
42775159,Gorgeous house and comfortable for guests,242283964,Teshome,,Gateway - Green Valley Ranch,39.79155,-104.79846,Private room,95,29,0,,,2,179,0,2020-BFN-0004475
42778407,"**New** Stylish LoHi Escape- Walkable, Fast WiFi",30985892,Addison,,Highland,39.76257,-105.011,Entire home/apt,,29,5,2022-11-19,0.17,1,0,0,
42807831,Stunning Rooftop Views in a Modern Home,549467325,Jorge,,Sloan Lake,39.74681,-105.02701,Entire home/apt,245,2,164,2024-06-14,3.34,1,323,26,2020-BFN-0003227
42832854,Casual Denver & Capital Hill Luxury | Long Term,39428882,Robby & Lily,,Cheesman Park,39.73529,-104.97182,Entire home/apt,73,50,13,2024-03-31,0.30,2,242,3,
42858367,"Heart of the City: Cozy Townhome, Sky-High Views",98450901,Oliver,,Civic Center,39.73321,-104.98937,Entire home/apt,498,2,97,2024-06-02,1.97,1,308,20,2021-BFN-0000338
42912796,Humboldt Abode,2893613,Danielle,,Cole,39.76879,-104.96934,Entire home/apt,343,29,5,2022-05-15,0.11,1,180,0,2020-BFN-0002125
42963342,Cozy Furnished  Bedroom Near Cherry Creek Park,32462499,Mariana,,Hampden,39.66605,-104.87485,Private room,,30,7,2024-06-14,0.14,6,27,2,
42974935,Private Cap Hill Condo,34475953,Mandy,,Capitol Hill,39.73556,-104.97816,Entire home/apt,72,30,2,2023-03-06,0.06,1,40,0,
42975012,Old Skool Unique Renovated Liquor Store!,57049834,Danny,,Whittier,39.75643,-104.97213,Entire home/apt,119,29,134,2024-03-29,2.60,1,335,3,2021-BFN-0000569
42983415,ꙮ Cozy & Hip Flat | in Beautiful Capitol Hill ꙮ,102128560,Jill,,Capitol Hill,39.73162,-104.97439,Entire home/apt,236,30,106,2023-07-05,2.26,2,297,1,2023-BFN-0024090
43002470,Modern Private Guest Suite in Capitol Hill,162222305,Dillon,,Capitol Hill,39.73832,-104.97686,Entire home/apt,117,2,346,2024-06-26,6.85,1,55,58,2020-BFN-0000027
43035979,Victorian Charm Cap Hill Furnished Studio-Suite#23,83080215,Tony,,Cheesman Park,39.73911,-104.9641,Entire home/apt,139,1,52,2023-11-04,1.04,7,352,5,2017-BFN-0001771
43037169,"Fresh Sod, Dog Friendly, & Mountain Access?",40138925,Adam,,Villa Park,39.73249435424805,-105.04658508300781,Entire home/apt,78,29,30,2024-02-04,0.59,2,224,10,2021-BFN-0000424
43063526,Beautiful Space to Relax or Work,342795285,Pj,,City Park West,39.74224,-104.96225,Entire home/apt,98,30,10,2024-05-25,0.26,2,226,5,
43070342,The Asher | Boutique Hotel | Sleeps 14 | Events,342837213,Lauren And Matt,,Berkeley,39.77659,-105.04381,Entire home/apt,685,1,6,2024-03-24,0.32,5,296,2,2019-BFN-0011301
43070482,RALEIGH | Studio with Full Kitchen,342837213,Lauren And Matt,,Berkeley,39.77665,-105.04495,Entire home/apt,129,1,190,2024-06-26,3.75,5,344,44,2019-BFN-0011301
43070516,STUART | 2 Bedroom 1 Bath with Full Kitchen,342837213,Lauren And Matt,,Berkeley,39.77645,-105.04459,Entire home/apt,155,1,145,2024-06-16,2.91,5,0,41,2019-BFN-0011301
43070547,"VRAIN,  2 Bedroom 1 Bath with Full Kitchen",342837213,Lauren And Matt,,Berkeley,39.77453,-105.04531,Entire home/apt,168,1,170,2024-06-20,3.31,5,321,44,2019-BFN-0011301
43070564,"UTICA, 2 Bedroom 1 Bath with Full Kitchen",342837213,Lauren And Matt,,Berkeley,39.77567,-105.04535,Entire home/apt,160,1,163,2024-06-24,3.19,5,338,43,2019-BFN-0011301
43076725,"Views! Mid LoDo and Rhino, Super Walkable! Dogs ok",131158712,Marilyn,,Five Points,39.7573,-104.99057,Entire home/apt,92,30,16,2024-03-31,0.32,2,361,4,
43104437,Monthly Furnished Apt Few Blocks South of Downtown,338377982,Anthony,,Baker,39.71409,-104.98962,Entire home/apt,65,29,13,2024-05-28,0.30,7,196,4,
43148202,"Sunny, Ultra-new, Wash Park location in Denver!",153456315,Claire,,Speer,39.71263,-104.97476,Entire home/apt,136,1,308,2024-06-23,6.04,1,216,64,2023-BFN-0007609
43148281,🌳Large treetop apt home w/ partial mountain views!,193108199,Amy,,Speer,39.71845,-104.98663,Entire home/apt,82,30,19,2024-03-09,0.38,10,82,2,
43207991,Quiet Private Room in Uptown,26883595,Cecil,,City Park West,39.74599,-104.964,Private room,60,29,8,2023-07-27,0.17,1,333,1,2021-BFN-0002243
43228185,RED ROCKS <BNB>DT | 5 BR | Rockies | Mile High,88041812,Benjamin,,Barnum West,39.71958,-105.05228,Entire home/apt,277,3,59,2024-05-26,2.94,1,44,26,2022-BFN-0012985
43248227,Beautiful  Lower Level Sunnyside Guest Suite.,72589855,Caleb And Khadijah,,Sunnyside,39.77339,-105.01272,Private room,121,1,282,2024-06-19,5.64,1,147,44,2019-BFN-0001611
43259954,Dog Friendly & 420 Friendly Two bedroom apartment,75621021,Amy,,West Highland,39.76919,-105.03645,Entire home/apt,120,29,86,2023-07-01,1.77,1,233,1,2020-BFN-0001987
43301801,🌳Sunlit apartment on tree lined street!🌳,193108199,Amy,,Cheesman Park,39.73486,-104.97264,Entire home/apt,109,30,22,2024-03-15,0.46,10,67,4,
43316442,Spacious Townhouse with Rooftop Deck!,299373263,Dania,,Jefferson Park,39.74803,-105.02243,Entire home/apt,500,3,31,2024-06-03,0.65,1,226,12,2019-BFN-0011462
43346958,Highland Cottage - Quiet Flat in a Happening Spot,15284278,David,,Highland,39.76118,-105.01884,Entire home/apt,200,3,124,2024-05-31,2.50,2,35,36,2020-BFN-0001614
43366381,"Kasa | Accessible 1BD, LoDo Union Station | Denver",88566861,Kasa,,Union Station,39.75798,-105.00339,Entire home/apt,278,1,26,2024-04-08,0.53,12,259,4,2020-BFN-0003065
43370992,Victorian Charm Cap Hill Furnished Studio-Suite#24,83080215,Tony,,Cheesman Park,39.7388,-104.9654,Entire home/apt,137,1,67,2023-09-30,1.43,7,351,4,2017-BFN-0001771
43392043,Charming Historic Apt! Walk to Breweries and Cafes,7517,Jessica,,Baker,39.71757,-104.99006,Entire home/apt,73,29,17,2024-03-28,0.35,1,42,1,
43411988,Classic Victorian | Modern Amenities | Sunroom,341402035,Jo,,Whittier,39.75279,-104.96677,Entire home/apt,254,1,356,2024-06-28,7.08,1,145,79,2019-BFN-0004730
43415474,Nice and clean,219506731,Victorien,,Gateway - Green Valley Ranch,39.77609,-104.7653,Private room,36,29,10,2024-02-02,0.21,16,365,4,2019-BFN-0000998
43433393,DT View-  Next to Bronco Stadium! Private rooftop!,79637968,Jeremy,,Jefferson Park,39.74904,-105.02483,Private room,240,2,16,2023-06-26,0.34,1,179,0,2020-BFN-0004913
43479753,Denver Highlands-Long Term Stays Available,346713480,Deanna,,West Highland,39.76048,-105.02741,Entire home/apt,165,30,2,2022-10-30,0.08,2,46,0,
43487070,Bright + Modern 2 BR | Light Rail | Sloan’s Lake,346796342,Cecelia,,West Colfax,39.73556,-105.03873,Entire home/apt,231,4,80,2024-06-22,1.68,1,100,23,2023-BFN-0012965
43546204,Private & Spacious City Park Loft with Balcony,62679474,Nicole,,City Park,39.74198,-104.95494,Entire home/apt,95,29,59,2024-05-14,1.19,1,336,6,2020-BFN-0003163
43547113,Monthly LoHi 1 Bedroom with Private Backyard,19806692,Jas & Johnny,,Highland,39.76387,-105.00362,Entire home/apt,100,30,27,2024-04-27,0.55,2,89,5,
43552843,Western speakeasy❤of WashPark⚡Wi-Fi☀️outdoor space,2440834,Dayna And Marcus,,Washington Park,39.69277,-104.96128,Entire home/apt,120,3,295,2024-06-21,5.96,1,79,64,2021-BFN-0000054
43569753,Upscale Condo Overlooking Union Station!,80287548,Bailey,,Union Station,39.75506,-105.00205,Entire home/apt,100,30,7,2024-02-03,0.20,2,267,3,
43594633,Private Cheeseman Park Suite + Sundeck - Sleeps 5!,11572263,Emily,,Cheesman Park,39.73856,-104.9641,Entire home/apt,161,2,122,2024-06-09,2.86,1,55,16,2020-BFN-0001243
43596072,Denver Sunnyside Retreat - 3BR / 3BA,97330016,Erik,,Sunnyside,39.77946,-105.0225,Entire home/apt,356,2,12,2024-06-24,0.25,2,81,10,2022-BFN-0007395
